pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-04-08,97.0,3.34,5.64,"Puk, A.J.",683002,640462,,called_strike,,,,,7.0,Gunnar Henderson flies out to right fielder Corbin Carroll.,R,L,L,AZ,BAL,S,,,0,1,2025,1.0,1.04,-0.43,2.24,,,,0,8,Top,,,,,,,-12.483919814050637,-140.61584635605212,-5.9490341653165775,16.102817787646625,32.090369654348514,-17.1521619369458,3.68,1.77,,,,97.8,2266.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.55,,,,,,,,58,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,129.0,0.0,-0.054,,,,0.054,,1,-1,0.753,0.247,30,24,30,24,1,3,4.0,1.0,5.0,1.0,1.4,1.0,1.0,25.5,,,,,
FF,2025-04-08,98.4,3.28,5.66,"Puk, A.J.",683002,640462,,foul,,,,,4.0,Gunnar Henderson flies out to right fielder Corbin Carroll.,R,L,L,AZ,BAL,S,,,0,2,2025,0.91,1.2,-0.52,2.91,,,,0,8,Top,,,,,,,-12.5393888695921,-142.72443525713464,-4.8131376356144,15.349178392838963,33.594331738189105,-14.790367307990117,3.71,1.8,202.0,85.3,63.0,99.2,2370.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.52,,,,,,,,58,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,127.0,0.0,0.0,73.4,6.8,,0.0,88.0,1,-1,0.753,0.247,30,24,30,24,1,3,4.0,1.0,5.0,1.0,1.17,0.91,0.91,25.8,5.044458980455948,14.425578312436034,23.627013542203283,42.16598162106975,26.6445149285984
SL,2025-04-08,87.3,3.22,5.6,"Puk, A.J.",683002,640462,field_out,hit_into_play,,,,,4.0,Gunnar Henderson flies out to right fielder Corbin Carroll.,R,L,L,AZ,BAL,X,9.0,fly_ball,0,2,2025,-0.27,0.17,-0.6,2.87,,,,0,8,Top,178.89,94.47,,,,,-8.728768438181847,-126.82001084526104,-0.7214799678681051,-1.1138566690999905,26.30410841633601,-30.4348978221702,3.71,1.8,290.0,84.7,38.0,88.3,2259.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.49,0.023,0.037,0.0,1.0,0.0,0.0,3.0,58,4,Slider,4,3,3,4,3,4,3,4,Infield shade,Standard,296.0,0.054,-0.167,72.3,7.7,0.057,0.167,88.0,1,-1,0.753,0.247,30,24,30,24,1,3,4.0,1.0,5.0,1.0,2.84,-0.27,-0.27,29.7,16.38661738401915,-10.311289154393847,17.828358642560524,42.99852561096039,43.60378631666411
FF,2025-04-08,97.0,3.43,5.61,"Puk, A.J.",668939,640462,,ball,,,,,3.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,B,,,0,0,2025,0.94,1.1,0.73,3.42,,,,1,8,Top,,,,,,,-9.437077636308448,-140.9546143007627,-2.849675753792777,14.67989629129838,32.173092634104805,-17.024502775065553,3.36,1.65,,,,97.8,2357.0,6.8,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.67,,,,,,,,59,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,125.0,0.0,0.039,,,,-0.039,,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,1.33,0.94,-0.94,24.9,,,,,
FF,2025-04-08,95.9,3.37,5.56,"Puk, A.J.",668939,640462,,ball,,,,,12.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,B,,,1,0,2025,1.09,1.15,0.69,3.53,,,,1,8,Top,,,,,,,-9.669113450220705,-139.3465447451741,-2.339131622453301,16.413092287865485,31.936593422138632,-16.889425845375797,3.31,1.58,,,,96.7,2341.0,6.9,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.61,,,,,,,,59,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,132.0,0.0,0.069,,,,-0.069,,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,1.34,1.09,-1.09,24.4,,,,,
SL,2025-04-08,85.9,3.38,5.56,"Puk, A.J.",668939,640462,,called_strike,,,,,6.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,S,,,2,0,2025,-0.38,-0.39,0.7,2.31,,,,1,8,Top,,,,,,,-5.621950275786952,-125.03133037776756,-0.6502724230151694,-2.856230671199685,25.2409231540712,-36.306662031052426,3.26,1.5,,,,86.8,2327.0,6.9,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.64,,,,,,,,59,3,Slider,4,3,3,4,3,4,3,4,Strategic,Standard,300.0,0.0,-0.066,,,,0.066,,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,3.47,-0.38,0.38,26.0,,,,,
FF,2025-04-08,95.2,3.26,5.63,"Puk, A.J.",668939,640462,,called_strike,,,,,5.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,S,,,2,1,2025,1.08,1.14,-0.05,2.17,,,,1,8,Top,,,,,,,-11.218096595067491,-137.99827672838643,-5.972604176966617,16.381616729849867,32.53048831632,-16.429084195021655,3.36,1.62,,,,95.9,2291.0,7.1,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.45,,,,,,,,59,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,128.0,0.0,-0.067,,,,0.067,,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,1.41,1.08,-1.08,25.0,,,,,
SL,2025-04-08,85.5,3.33,5.59,"Puk, A.J.",668939,640462,,ball,,,,,14.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,B,,,2,2,2025,-0.32,-0.24,0.31,1.02,,,,1,8,Top,,,,,,,-6.5730026867633455,-124.29382684652334,-4.019775134607412,-1.9191503625962207,25.60229650971917,-34.00898730086908,3.29,1.58,,,,86.6,2298.0,7.1,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.4,,,,,,,,59,5,Slider,4,3,3,4,3,4,3,4,Standard,Standard,309.0,0.0,0.101,,,,-0.101,,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,3.37,-0.32,0.32,27.4,,,,,
FF,2025-04-08,96.5,3.27,5.64,"Puk, A.J.",668939,640462,single,hit_into_play,,,,,12.0,Adley Rutschman singles on a line drive to right fielder Corbin Carroll.,R,R,L,AZ,BAL,X,9.0,line_drive,3,2,2025,1.13,1.08,1.12,2.96,,,,1,8,Top,198.13,117.09,,,,,-8.386639530077735,-140.30132158679083,-4.018627557764412,16.83956412240878,33.14513384146236,-17.251264791170968,3.37,1.65,241.0,83.4,20.0,97.5,2328.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.49,0.794,0.747,0.9,1.0,1.0,0.0,4.0,59,6,4-Seam Fastball,4,3,3,4,3,4,3,4,Strategic,Standard,127.0,-0.062,0.331,64.2,6.6,0.912,-0.331,88.0,1,-1,0.807,0.193,30,27,30,27,1,3,4.0,1.0,5.0,1.0,1.38,1.13,-1.13,27.1,-5.562357328044488,10.460133156859431,29.38939732745741,48.14632500600254,15.933060893766562
FF,2025-04-08,98.1,3.28,5.55,"Puk, A.J.",663624,640462,,foul,,,,,5.0,"Ryan Mountcastle reaches on a fielder's choice out, pitcher A.J. Puk to catcher Gabriel Moreno to third baseman Eugenio Suárez. Jorge Mateo out at home. Ryan Mountcastle to 2nd.",R,R,L,AZ,BAL,S,,,0,0,2025,0.81,1.16,-0.05,2.54,,,622761.0,1,8,Top,,,,,,,-10.962098139380398,-142.37288826997067,-5.345809486609564,13.488295420928502,33.02851381046651,-15.312582550446823,3.77,1.86,110.0,82.2,7.0,98.9,2178.0,6.9,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.58,,,,,,,,60,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,123.0,0.0,-0.042,79.9,7.7,,0.042,88.0,1,-1,0.745,0.255,30,28,30,28,1,0,4.0,1.0,5.0,1.0,1.22,0.81,-0.81,26.1,4.197563174899891,4.3751373258887725,41.30402938861127,38.724646878604695,23.874107250587983
SL,2025-04-08,85.6,3.3,5.57,"Puk, A.J.",663624,640462,,called_strike,,,,,8.0,"Ryan Mountcastle reaches on a fielder's choice out, pitcher A.J. Puk to catcher Gabriel Moreno to third baseman Eugenio Suárez. Jorge Mateo out at home. Ryan Mountcastle to 2nd.",R,R,L,AZ,BAL,S,,,0,1,2025,-0.19,-0.29,0.18,1.78,,,622761.0,1,8,Top,,,,,,,-7.0590548046520185,-124.47842444734704,-2.0889369944963487,-0.5252808011299852,25.27578679283145,-34.9673345494916,3.73,1.85,,,,86.4,2268.0,6.8,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.67,,,,,,,,60,2,Slider,4,3,3,4,3,4,3,4,Standard,Standard,296.0,-0.04,-0.049,,,,0.049,,1,-1,0.745,0.255,30,28,30,28,1,0,4.0,1.0,5.0,1.0,3.41,-0.19,0.19,29.0,,,,,
SL,2025-04-08,86.5,3.31,5.48,"Puk, A.J.",663624,640462,,blocked_ball,,,,,13.0,"Ryan Mountcastle reaches on a fielder's choice out, pitcher A.J. Puk to catcher Gabriel Moreno to third baseman Eugenio Suárez. Jorge Mateo out at home. Ryan Mountcastle to 2nd.",R,R,L,AZ,BAL,B,,,0,2,2025,-0.14,-0.23,-0.95,0.28,,622761.0,,1,8,Top,,,,,,,-10.009867612621267,-125.436138325546,-5.700137382861597,0.73840698358928,27.36945794211418,-33.51498855996322,3.65,1.78,,,,87.3,2270.0,7.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.32,,,,,,,,60,3,Slider,4,3,3,4,3,4,3,4,Standard,Standard,310.0,-0.076,0.008,,,,-0.008,,1,-1,0.705,0.295,30,28,30,28,1,0,4.0,1.0,5.0,1.0,3.32,-0.14,0.14,27.5,,,,,
FF,2025-04-08,97.2,3.2,5.61,"Puk, A.J.",663624,640462,fielders_choice_out,hit_into_play,,,,,4.0,"Ryan Mountcastle reaches on a fielder's choice out, pitcher A.J. Puk to catcher Gabriel Moreno to third baseman Eugenio Suárez. Jorge Mateo out at home. Ryan Mountcastle to 2nd.",R,R,L,AZ,BAL,X,1.0,ground_ball,1,2,2025,0.77,1.25,-0.81,3.03,622761.0,,,1,8,Top,129.42,183.97,,,,,-12.677767093855834,-140.94099567932076,-4.221460545383316,13.24899888511638,34.428494121562046,-14.756491836447974,3.77,1.86,5.0,48.0,-29.0,98.2,2305.0,7.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.31,0.177,0.173,0.0,1.0,0.0,0.0,1.0,60,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Strategic,Standard,128.0,0.159,-0.207,66.2,6.0,0.185,0.207,88.0,1,-1,0.629,0.371,30,28,30,28,1,0,4.0,1.0,5.0,1.0,1.2,0.77,-0.77,30.9,-16.178031682871694,16.803238578882844,44.4031554989992,28.047970308297543,18.476635812243035
SL,2025-04-08,85.6,3.2,5.6,"Puk, A.J.",676059,640462,,ball,,,,,13.0,Jordan Westburg strikes out swinging.,R,R,L,AZ,BAL,B,,,0,0,2025,-0.11,0.05,-1.27,1.4,,663624.0,,2,8,Top,,,,,,,-10.428166335989346,-124.21541538918407,-3.70687926559764,1.0892788178564892,26.5170259275823,-31.063859783980725,3.46,1.62,,,,86.3,2301.0,7.1,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.45,,,,,,,,61,1,Slider,4,3,3,4,3,4,3,4,Standard,Standard,306.0,0.0,0.018,,,,-0.018,,1,-1,0.788,0.212,30,26,30,26,1,3,4.0,1.0,5.0,4.0,3.1,-0.11,0.11,28.6,,,,,
FF,2025-04-08,95.6,3.38,5.61,"Puk, A.J.",676059,640462,,swinging_strike,,,,,8.0,Jordan Westburg strikes out swinging.,R,R,L,AZ,BAL,S,,,1,0,2025,0.79,1.36,-0.16,1.91,,663624.0,,2,8,Top,,,,,,,-11.26058606740359,-138.5168438732501,-7.19559645227298,12.875318417507549,34.020119672125865,-13.1039003690879,3.53,1.68,,,,96.3,2358.0,7.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.33,,,,,,,,61,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,130.0,0.0,-0.045,70.9,6.9,,0.045,,1,-1,0.788,0.212,30,26,30,26,1,3,4.0,1.0,5.0,4.0,1.17,0.79,-0.79,27.6,9.003056675236639,-2.201413297376521,40.93930107222843,38.76889077801253,26.55196563845835
FF,2025-04-08,96.5,3.39,5.65,"Puk, A.J.",676059,640462,,foul,,,,,1.0,Jordan Westburg strikes out swinging.,R,R,L,AZ,BAL,S,,,1,1,2025,0.74,1.35,-0.65,3.11,,663624.0,,2,8,Top,,,,,,,-12.554532196721862,-139.85421994947407,-4.203356516229905,12.745843445437943,34.73636314252308,-13.67776235723733,3.53,1.68,130.0,64.4,69.0,97.0,2422.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.49,,,,,,,,61,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,137.0,0.0,-0.052,67.4,6.0,,0.052,88.0,1,-1,0.788,0.212,30,26,30,26,1,3,4.0,1.0,5.0,4.0,1.14,0.74,-0.74,27.0,3.328547961053025,9.92345974259284,29.828358711714703,32.62974792603647,24.21438718034628
SL,2025-04-08,85.2,3.17,5.61,"Puk, A.J.",676059,640462,strikeout,swinging_strike_blocked,,,,,13.0,Jordan Westburg strikes out swinging.,R,R,L,AZ,BAL,S,2.0,,1,2,2025,-0.5,-0.05,-1.56,0.56,,663624.0,,2,8,Top,,,,,,,-10.238121059521458,-123.667336430549,-5.468494555761968,-2.99162510756706,25.53655020122561,-31.72813494265149,3.53,1.68,,,,86.0,2334.0,7.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,53.47,,0.0,0.0,1.0,0.0,0.0,,61,4,Slider,4,3,3,4,3,4,3,4,Standard,Standard,308.0,0.083,-0.205,65.3,8.0,,0.205,,1,-1,0.788,0.212,30,26,30,26,1,3,4.0,1.0,5.0,4.0,3.22,-0.5,0.5,29.3,28.538425032689148,-56.71483210892281,39.848790235872826,25.337083289976142,59.04902332159524
SI,2025-04-08,99.8,-2.8,5.98,"Martinez, Justin",656775,679885,,ball,,,,,14.0,Cedric Mullins called out on strikes.,R,L,R,AZ,BAL,B,,,0,0,2025,-1.16,1.29,0.51,1.14,,,,0,9,Top,,,,,,,11.750246839344996,-144.53238475307984,-10.82807467617,-19.09599305478663,34.68128095184482,-11.564435368009606,3.43,1.68,,,,98.9,2300.0,6.1,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.41,,,,,,,,66,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,231.0,0.0,0.042,,,,-0.042,,1,-1,0.842,0.158,23,30,24,31,1,3,4.0,1.0,5.0,1.0,1.03,1.16,-1.16,29.6,,,,,
SI,2025-04-08,98.0,-2.77,5.96,"Martinez, Justin",656775,679885,,swinging_strike,,,,,13.0,Cedric Mullins called out on strikes.,R,L,R,AZ,BAL,S,,,1,0,2025,-1.38,0.58,-1.25,1.21,,,,0,9,Top,,,,,,,7.238916326073008,-142.2613636249367,-8.600838953491326,-20.354049493281288,34.81277158901298,-22.34862382707145,3.46,1.65,,,,97.2,2157.0,6.1,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.37,,,,,,,,66,2,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,234.0,0.0,-0.049,42.9,6.7,,0.049,,1,-1,0.842,0.158,23,30,24,31,1,3,4.0,1.0,5.0,1.0,1.81,1.38,-1.38,31.9,-7.815391336170388,31.778699945615585,36.36966828095846,48.14070372464029,4.531339661248147
FS,2025-04-08,88.3,-2.56,6.18,"Martinez, Justin",656775,679885,,called_strike,,,,,3.0,Cedric Mullins called out on strikes.,R,L,R,AZ,BAL,S,,,1,1,2025,-0.4,0.47,0.35,3.4,,,,0,9,Top,,,,,,,7.902131392044779,-128.3979826210582,-1.6301824814322663,-6.094561778937838,27.95849098324973,-26.828882903300165,3.38,1.62,,,,88.0,670.0,6.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.26,,,,,,,,66,3,Split-Finger,4,3,3,4,3,4,3,4,Standard,Standard,292.0,0.0,-0.06,,,,0.06,,1,-1,0.842,0.158,23,30,24,31,1,3,4.0,1.0,5.0,1.0,2.47,0.4,-0.4,39.5,,,,,
FS,2025-04-08,89.2,-2.64,6.1,"Martinez, Justin",656775,679885,strikeout,called_strike,,,,,6.0,Cedric Mullins called out on strikes.,R,L,R,AZ,BAL,S,2.0,,1,2,2025,-0.75,-0.01,0.28,2.58,,,,0,9,Top,,,,,,,8.73315536437035,-129.5478156517188,-2.4854634383909184,-10.395357480442806,30.431536954855105,-31.971927753191903,3.46,1.65,,,,88.5,676.0,6.3,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.23,,0.0,0.0,1.0,0.0,0.0,,66,4,Split-Finger,4,3,3,4,3,4,3,4,Infield shade,Standard,291.0,0.071,-0.193,,,,0.193,,1,-1,0.842,0.158,23,30,24,31,1,3,4.0,1.0,5.0,1.0,2.92,0.75,-0.75,40.0,,,,,
SI,2025-04-08,101.5,-3.01,6.08,"Martinez, Justin",641933,679885,,called_strike,,,,,6.0,Tyler O'Neill hit by pitch.,R,R,R,AZ,BAL,S,,,0,0,2025,-1.24,0.37,0.39,2.09,,,,1,9,Top,,,,,,,12.379777599935393,-147.20148344138468,-6.65574750278153,-21.01133291964741,35.35849807040889,-25.35756260307331,3.0,1.39,,,,100.7,2217.0,6.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.46,,,,,,,,67,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,229.0,0.0,-0.039,,,,0.039,,1,-1,0.913,0.087,23,30,24,30,1,3,4.0,2.0,5.0,1.0,1.86,1.24,1.24,34.9,,,,,
FF,2025-04-08,100.6,-2.97,6.15,"Martinez, Justin",641933,679885,,ball,,,,,11.0,Tyler O'Neill hit by pitch.,R,R,R,AZ,BAL,B,,,0,1,2025,-0.93,0.75,-1.96,3.11,,,,1,9,Top,,,,,,,4.979512793383845,-146.4108932451294,-4.840348280655514,-14.579095437787815,35.949336451408286,-20.41804605940833,3.08,1.45,,,,99.9,2116.0,6.0,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.5,,,,,,,,67,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,233.0,0.0,0.028,,,,-0.028,,1,-1,0.913,0.087,23,30,24,30,1,3,4.0,2.0,5.0,1.0,1.51,0.93,0.93,35.6,,,,,
FS,2025-04-08,87.9,-2.92,6.11,"Martinez, Justin",641933,679885,hit_by_pitch,hit_by_pitch,,,,,11.0,Tyler O'Neill hit by pitch.,R,R,R,AZ,BAL,B,,,1,1,2025,-0.76,0.98,-1.88,3.81,,,,1,9,Top,,,,,,,4.098821348701556,-127.86503989268638,-1.4463881227308373,-9.21625594764975,28.744289039515216,-21.35007693878276,3.11,1.42,,,,87.5,560.0,6.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.26,,0.723148,0.7,1.0,0.0,0.0,,67,3,Split-Finger,4,3,3,4,3,4,3,4,Strategic,Standard,291.0,-0.082,0.421,,,,-0.421,,1,-1,0.913,0.087,23,30,24,30,1,3,4.0,2.0,5.0,1.0,1.99,0.76,0.76,39.6,,,,,
SI,2025-04-08,100.8,-2.6,6.01,"Martinez, Justin",677008,679885,,called_strike,,,,,8.0,"Heston Kjerstad grounds into a double play, shortstop Geraldo Perdomo to second baseman Garrett Hampson to first baseman Josh Naylor. Tyler O'Neill out at 2nd. Heston Kjerstad out at 1st.",R,L,R,AZ,BAL,S,,,0,0,2025,-1.41,0.4,-0.06,1.84,,,641933.0,1,9,Top,,,,,,,10.380378951238868,-146.3882119023151,-7.235403027804701,-22.65182094786141,31.23861784959412,-24.87559265430486,3.82,1.75,,,,100.8,2018.0,6.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.3,,,,,,,,68,1,Sinker,4,3,3,4,3,4,3,4,Strategic,Standard,234.0,0.0,-0.042,,,,0.042,,1,-1,0.831,0.169,23,26,24,26,1,3,4.0,1.0,5.0,1.0,1.83,1.41,-1.41,33.6,,,,,
SI,2025-04-08,100.0,-2.73,6.08,"Martinez, Justin",677008,679885,grounded_into_double_play,hit_into_play,,,,,5.0,"Heston Kjerstad grounds into a double play, shortstop Geraldo Perdomo to second baseman Garrett Hampson to first baseman Josh Naylor. Tyler O'Neill out at 2nd. Heston Kjerstad out at 1st.",R,L,R,AZ,BAL,X,6.0,ground_ball,0,1,2025,-1.12,0.79,-0.02,2.82,,,641933.0,1,9,Top,114.21,147.97,,,,,10.068076496277488,-145.25589934768897,-5.473962234557029,-18.13437082641424,31.23470284462379,-19.929141887864542,3.85,1.78,20.0,102.0,-7.0,100.0,2096.0,6.2,778396,672515,647304,641658,553993,672695,666971,677950,682998,54.31,0.331,0.336,0.0,1.0,0.0,0.0,2.0,68,2,Sinker,4,3,3,4,3,4,3,4,Strategic,Standard,224.0,0.169,-0.272,,,0.372,0.272,102.0,1,-1,0.831,0.169,23,26,24,26,1,3,4.0,1.0,5.0,1.0,1.49,1.12,-1.12,35.6,,,,,
FF,2025-04-09,93.7,-1.97,5.65,"Pfaadt, Brandon",683002,694297,,called_strike,,,,,8.0,Gunnar Henderson lines out sharply to right fielder Corbin Carroll.,R,L,R,AZ,BAL,S,,,0,0,2025,-0.81,1.09,0.27,1.9,,,,0,1,Top,,,,,,,7.621163013338973,-136.22601040557944,-6.393449364331199,-11.694872478915372,29.05662353650358,-17.383337525446755,3.71,1.81,,,,94.3,2558.0,6.6,778380,645444,656976,694374,553993,672695,664983,677950,682998,53.86,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,26,24,27,24,1,0,5.0,1.0,7.0,3.0,1.51,0.81,-0.81,28.2,,,,,
SI,2025-04-09,94.5,-1.94,5.65,"Pfaadt, Brandon",683002,694297,,called_strike,,,,,8.0,Gunnar Henderson lines out sharply to right fielder Corbin Carroll.,R,L,R,AZ,BAL,S,,,0,1,2025,-1.3,0.74,-0.27,1.75,,,,0,1,Top,,,,,,,7.24830343239609,-137.30684415658664,-6.096187529472476,-18.034622532435748,33.657407450965515,-21.53506100538226,3.8,1.81,,,,94.3,2468.0,6.5,778380,645444,656976,694374,553993,672695,664983,677950,682998,54.01,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,220.0,0.0,-0.054,,,,0.054,,0,0,0.5,0.5,26,24,27,24,1,0,5.0,1.0,7.0,3.0,1.84,1.3,-1.3,27.3,,,,,
ST,2025-04-09,86.1,-1.89,5.57,"Pfaadt, Brandon",683002,694297,,ball,,,,,14.0,Gunnar Henderson lines out sharply to right fielder Corbin Carroll.,R,L,R,AZ,BAL,B,,,0,2,2025,1.55,-0.03,2.19,-1.13,,,,0,1,Top,,,,,,,6.521781015689995,-124.8905001768497,-9.393193527342133,14.32576445472328,31.138547495095903,-30.329790521494605,3.76,1.78,,,,85.0,2739.0,6.3,778380,645444,656976,694374,553993,672695,664983,677950,682998,54.17,,,,,,,,1,3,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,63.0,0.0,0.026,,,,-0.026,,0,0,0.5,0.5,26,24,27,24,1,0,5.0,1.0,7.0,3.0,3.18,-1.55,1.55,26.4,,,,,
CH,2025-04-09,87.6,-2.02,5.43,"Pfaadt, Brandon",683002,694297,field_out,hit_into_play,,,,,8.0,Gunnar Henderson lines out sharply to right fielder Corbin Carroll.,R,L,R,AZ,BAL,X,9.0,line_drive,1,2,2025,-1.26,0.37,-0.05,2.05,,,,0,1,Top,190.29,78.58,,,,,7.376201437837427,-127.37131424793672,-2.7638266016206434,-15.22300829860499,26.930980765810187,-27.817568696688355,3.71,1.8,336.0,103.9,18.0,87.7,2171.0,6.5,778380,645444,656976,694374,553993,672695,664983,677950,682998,54.01,0.5,0.603,0.0,1.0,0.0,0.0,5.0,1,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,229.0,0.022,-0.193,73.7,7.8,0.941,0.193,103.9,0,0,0.5,0.5,26,24,27,24,1,0,5.0,1.0,7.0,3.0,2.62,1.26,-1.26,25.4,15.643905096976033,-2.0117939465040737,34.35080965322231,36.37214860797667,41.61903996053046
FF,2025-04-09,94.6,-1.77,5.74,"Pfaadt, Brandon",668939,694297,,ball,,,,,13.0,Adley Rutschman called out on strikes.,R,L,R,AZ,BAL,B,,,0,0,2025,-0.57,1.22,-1.0,2.13,,,,1,1,Top,,,,,,,3.286491014341636,-137.67886990318905,-6.494128305438557,-7.92937138657651,29.64555066718581,-15.39572984537348,3.36,1.62,,,,95.1,2577.0,6.5,778380,645444,656976,694374,553993,672695,664983,677950,682998,53.99,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,217.0,0.0,0.039,,,,-0.039,,0,0,0.522,0.478,26,27,27,27,1,0,5.0,1.0,7.0,3.0,1.32,0.57,-0.57,27.4,,,,,
FF,2025-04-09,93.6,-1.42,5.83,"Pfaadt, Brandon",668939,694297,,foul,,,,,3.0,Adley Rutschman called out on strikes.,R,L,R,AZ,BAL,S,,,1,0,2025,-0.25,1.07,0.63,3.02,,,,1,1,Top,,,,,,,5.860490818344291,-136.154882682791,-3.857567668604824,-4.396811289109206,30.567539153847456,-18.24582378473224,3.36,1.66,18.0,95.9,-9.0,94.0,2624.0,6.6,778380,645444,656976,694374,553993,672695,664983,677950,682998,53.9,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,218.0,0.0,-0.05,72.8,6.9,,0.05,95.9,0,0,0.522,0.478,26,27,27,27,1,0,5.0,1.0,7.0,3.0,1.54,0.25,-0.25,32.5,9.340766709602578,-25.22151986888593,34.209559554898256,28.023438209066583,31.64299749876347
